NSAID,RA,DEC,DISTANCE,DISTANCE_ERR,INCLINATION,V_W20I,V_W20I_ERR,R_EFF,R_EFF_ERR,M_HI,M_HI_ERR,M_STAR,M_STAR_ERR,SOURCE
66447,12:16:25.31,+12:34:39.11,92.24689483642578,1.8473563194274902,67,71.93677520751953,22.86173439025879,3.3256223,0.06659963,1.4504183E9,4.91034592E8,3.02264224E8,1.39222896E8,"           2"
66864,11:20:30.31,+06:14:48.72,88.73950958251953,1.7148631811141968,90,139.88623046875,25.87055778503418,7.294988,0.14097336,3.53087488E9,1.15576691E9,5.0216305E9,2.31296282E9,"           2"
66872,11:18:54.04,+06:20:37.58,165.65249633789062,2.143744945526123,90,92.5964584350586,46.5773811340332,6.4220233,0.0831088,5.9320325E9,5.0350351E9,5.2651039E9,2.42510694E9,"           2"
66875,11:20:59.60,+06:55:14.54,179.74093627929688,2.143744945526123,25,234.56317138671875,32.16749954223633,8.864191,0.10572196,1.16442829E10,1.88916902E9,1.09122488E10,5.0261821E9,"           2"
66890,11:16:09.71,+06:02:46.90,171.0608367919922,2.143744945526123,50,84.54551696777344,25.574443817138672,2.5532794,0.031997852,7.3430072E9,2.66000051E9,2.74442138E9,1.26408051E9,"           2"
66898,11:16:40.84,+07:57:48.72,181.92005920410156,2.143744945526123,23,234.36032104492188,24.804887771606445,5.535218,0.06522697,6.5485225E9,1.37282867E9,4.7419265E10,2.18413138E10,"           2"
66913,11:18:30.45,+07:17:37.86,131.56703186035156,2.143744945526123,59,157.17852783203125,12.235963821411133,5.98966,0.09759513,7.4582938E9,1.35990797E9,5.9843978E9,2.7564137E9,"           2"
66918,11:20:07.31,+07:20:08.65,38.03575134277344,2.1080024242401123,70,99.36495971679688,4.265875339508057,0.8640903,0.047889274,7.7209894E8,1.93041552E8,2.86007872E8,1.31735224E8,"           2"
66920,11:20:43.74,+07:37:50.83,181.46597290039062,2.143744945526123,44,260.84271240234375,10.753057479858398,11.113172,0.13128525,1.73313475E10,2.27631718E9,8.7115211E10,4.0125264E10,"           2"
66927,11:23:04.23,+07:56:16.48,220.0344696044922,2.143744945526123,62,160.66912841796875,46.267269134521484,7.187414,0.07002531,1.5218731E10,7.3371459E9,3.3265322E10,1.53220076E10,"           2"
66929,11:29:36.04,+06:22:42.44,93.6825942993164,2.143744945526123,72,90.45694732666016,11.556472778320312,4.366993,0.09993019,3.46503194E9,6.6958118E8,6.6631405E8,3.06904256E8,"           2"
66931,11:30:43.49,+06:53:00.57,78.66970825195312,1.4647126197814941,59,79.35316467285156,11.116230964660645,0.7129436,0.013273946,1.29453504E9,3.0556432E8,3.20982368E8,1.4784448E8,"           2"
66949,11:26:14.06,+07:50:31.69,89.89271545410156,1.7067837715148926,90,181.5041046142578,2.477520227432251,7.6716366,0.14566058,7.7747912E9,7.4424608E8,1.10679788E10,5.0979113E9,"           2"
66967,11:37:11.10,+06:35:14.10,117.59101104736328,2.143744945526123,68,164.38465881347656,9.68179702758789,1.718209,0.03132384,6.1586545E9,9.1089485E8,1.68128092E10,7.7439795E9,"           2"
66984,11:35:02.20,+08:28:25.35,116.12714385986328,2.143744945526123,39,134.38429260253906,22.210506439208984,2.46152,0.04544046,5.0361825E9,1.18528128E9,2.27777372E10,1.04914258E10,"           2"
66990,11:37:07.31,+08:05:32.69,198.3976287841797,2.143744945526123,9,1156.852783203125,247.97410583496094,5.639738,0.060939036,1.54781655E10,4.9736207E9,5.3607686E10,2.46917018E10,"           2"
67008,11:39:31.16,+07:45:47.38,92.33206939697266,1.8171494007110596,54,171.1315460205078,2.4711484909057617,5.1223164,0.1008102,1.14569564E10,1.04106502E9,2.74791916E10,1.26569155E10,"           2"
67042,11:44:32.19,+06:42:15.44,84.82743072509766,1.5004470348358154,78,52.054595947265625,6.1236252784729,2.3025465,0.04072797,1.15494413E9,2.67627424E8,1.58632704E8,7.3066224E7,"           2"
67060,11:57:46.39,+06:16:00.30,187.62388610839844,2.143744945526123,48,222.66925048828125,58.39400863647461,29.082417,0.3322886,1.15977124E10,3.42091955E9,1.00855654E10,4.6454113E9,"           2"
67202,12:06:08.38,+07:51:39.24,180.99969482421875,2.143744945526123,55,164.55722045898438,13.370150566101074,6.20537,0.07349587,1.12099123E10,1.49755213E9,1.42741914E10,6.5746924E9,"           2"
67225,12:12:25.51,+07:08:12.80,82.71229553222656,1.3932453393936157,90,86.02719116210938,3.4858808517456055,3.759252,0.06332263,1.86413363E9,2.77239744E8,6.0224173E8,2.77392544E8,"           2"
67271,12:19:50.98,+06:59:33.43,102.51065063476562,2.143744945526123,25,96.939453125,3.587925672531128,4.9065213,0.10260719,1.56484803E10,1.52303718E9,2.1199444E10,9.7644636E9,"           2"
67280,12:17:58.12,+07:11:09.22,58.86174774169922,2.644191265106201,60,209.5968780517578,1.153208613395691,9.889495,0.4442565,1.78272276E10,3.30986163E9,4.412491E10,2.03239322E10,"           2"
67292,12:15:26.02,+07:46:27.22,85.83953094482422,1.536181926727295,71,111.58271789550781,11.644103050231934,4.5262265,0.08100123,2.5570135E9,3.87718656E8,2.43343616E9,1.1208407E9,"           2"
67345,12:23:23.89,+07:28:23.56,67.52310943603516,1.9650360345840454,60,166.04808044433594,2.315037488937378,15.687825,0.45654207,4.3178348E9,5.6104986E8,8.8133853E10,4.0594452E10,"           2"
67352,12:22:19.10,+07:37:25.61,163.97764587402344,2.143744945526123,39,131.62213134765625,13.578605651855469,4.8855786,0.063871115,5.6615685E9,1.26751718E9,6.5137249E9,3.0002217E9,"           2"
67453,12:33:51.35,+08:01:28.91,164.9185333251953,2.143744945526123,27,134.4177703857422,19.618770599365234,4.896389,0.06364723,6.0221215E9,1.01121971E9,4.2400113E10,1.95294925E10,"           2"
67508,12:38:15.76,+07:49:13.50,163.92787170410156,2.143744945526123,52,189.4496307373047,36.899742126464844,8.169278,0.106832646,9.8389606E9,2.39792947E9,4.5458358E10,2.09381192E10,"           2"
67816,14:40:03.52,+34:05:59.48,23.779273986816406,1.7148631811141968,51,79.60763549804688,0.6400429606437683,0.65554285,0.047275048,3.26098656E8,9.6507608E7,4.9556792E7,2.2825858E7,"           1"
67942,14:50:53.07,+34:11:50.33,20.406705856323242,1.7863389253616333,53,24.799467086791992,6.224851608276367,0.6901264,0.060411498,1.1117645E7,4542004.0,8293974.5,3820204.8,"           1"
68194,15:55:54.87,+26:57:59.37,95.30224609375,2.143744945526123,62,189.9012451171875,2.269172191619873,6.7723985,0.15233947,1.14323292E10,1.16000218E9,3.5903177E10,1.6537004E10,"           2"
68209,15:49:48.63,+27:08:16.93,31.33401870727539,2.0722599029541016,53,58.884098052978516,5.618461608886719,1.2277516,0.081196755,1.75354624E8,5.73994E7,2.71367904E8,1.24992056E8,"           2"
68214,16:01:24.63,+24:55:18.06,218.60134887695312,2.143744945526123,48,200.59310913085938,20.168018341064453,6.5104036,0.06384519,2.44870001E10,3.89639347E9,2.79746068E10,1.28851036E10,"           2"
68217,16:03:09.72,+25:39:15.85,173.3089599609375,2.143744945526123,57,166.91415405273438,5.939522743225098,7.6526713,0.09465971,1.40687739E10,1.51536512E9,2.05420605E10,9.461673E9,"           2"
68220,16:01:11.52,+25:14:36.25,189.47784423828125,2.143744945526123,57,194.04391479492188,102.34769439697266,3.9547935,0.04474438,1.12782551E10,8.6770043E9,3.35412654E10,1.54491064E10,"           2"
68246,15:56:30.32,+25:19:44.54,163.51051330566406,2.143744945526123,61,123.73019409179688,66.44019317626953,3.1754527,0.041632555,7.141419E9,3.90035686E9,6.906988E9,3.18135885E9,"           2"
68258,15:56:01.66,+26:17:00.67,37.767066955566406,1.7863389253616333,57,38.90374755859375,17.83757972717285,0.7462519,0.035296857,1.66523424E8,9.2370944E7,1.5554512E8,7.1644088E7,"           2"
68259,15:58:52.06,+26:08:08.08,143.2051544189453,2.143744945526123,44,163.1708221435547,7.885252952575684,9.4423275,0.14134924,8.6104535E9,1.1297481E9,2.9064489E10,1.33871032E10,"           2"
68336,16:03:48.46,+25:10:15.66,122.4107666015625,2.143744945526123,73,113.22895050048828,26.209980010986328,11.023457,0.19305065,5.5336397E9,1.15851546E9,5.48623E9,2.52695757E9,"           2"
68354,16:08:53.04,+25:17:13.89,243.6748504638672,2.143744945526123,70,159.0056610107422,66.31904602050781,4.81557,0.042365283,1.86100101E10,1.18305925E10,1.64659968E10,7.5842381E9,"           2"
68369,16:09:06.47,+24:52:13.79,143.5601348876953,2.143744945526123,66,182.79017639160156,16.363502502441406,5.391715,0.08051303,9.1235062E9,1.1804073E9,2.82628977E10,1.30178908E10,"           2"
69599,16:16:22.69,+34:54:05.44,38.30427169799805,1.750600814819336,51,94.04874420166016,2.5645663738250732,0.5060628,0.023128334,3.73677504E8,7.3322024E7,6.479992E7,2.9846842E7,"           1"
69628,16:14:52.41,+35:04:28.41,37.372257232666016,1.7863389253616333,67,51.34783172607422,11.994288444519043,0.4055204,0.019383278,6.2696772E7,1.9891714E7,4.1125568E7,1.8942438E7,"           1"
69676,16:21:52.53,+33:29:03.53,38.695213317871094,1.6791259050369263,57,40.06736755371094,2.972724199295044,0.73449165,0.03187226,1.10873288E8,2.23348E7,5.0299076E7,2.3167754E7,"           1"
70290,12:49:58.25,+11:15:49.92,106.18408203125,2.143744945526123,81,185.0670928955078,21.240007400512695,4.8531146,0.09797928,5.6378588E9,1.01541325E9,3.96613683E9,1.82680269E9,"           2"
70361,12:45:05.26,+12:26:46.91,173.79322814941406,2.143744945526123,36,208.73902893066406,17.02276039123535,5.13588,0.06335124,8.6485637E9,1.56591654E9,4.064444E10,1.87208294E10,"           2"
70378,12:58:35.35,+12:10:26.67,201.4846649169922,2.143744945526123,55,134.16835021972656,22.572769165039062,8.946695,0.095190525,9.706111E9,2.49978496E9,7.8224532E9,3.60302182E9,"           2"
70399,12:55:20.46,+12:48:49.85,94.11520385742188,2.143744945526123,55,100.70429992675781,17.05132484436035,3.738591,0.08515718,1.90029683E9,4.13740864E8,2.74207821E9,1.26300122E9,"           2"
70584,13:25:31.30,+11:49:30.95,173.0650634765625,2.143744945526123,61,244.91188049316406,26.7700252532959,7.0233903,0.08699825,1.8484863E10,2.80782669E9,4.4869263E10,2.06667837E10,"           2"
70589,13:27:33.53,+11:43:48.79,65.26403045654297,1.9650360345840454,44,81.80841827392578,5.771251678466797,3.3113728,0.09970219,1.31026112E9,2.19332848E8,6.1736582E8,2.8435872E8,"           2"
70732,13:40:56.13,+11:42:01.84,146.83299255371094,2.143744945526123,31,131.90855407714844,24.176883697509766,6.761859,0.09872236,4.5852088E9,1.40732621E9,1.19328215E10,5.4962575E9,"           2"
70742,13:33:56.72,+11:29:12.89,164.23309326171875,2.143744945526123,90,134.36231994628906,31.98033905029297,5.0357995,0.06573261,6.7132298E9,2.76263117E9,2.7844311E9,1.28250893E9,"           2"
70775,13:46:50.42,+11:37:16.44,155.56094360351562,2.143744945526123,67,168.03245544433594,26.10355567932129,8.064262,0.11113151,1.11523738E10,2.52806118E9,2.957491E10,1.36222034E10,"           2"
70792,13:46:06.78,+12:02:18.45,97.83995819091797,2.143744945526123,52,114.92781066894531,24.143667221069336,3.3258815,0.07287248,1.99862976E9,7.0597901E8,4.37640096E8,2.01577024E8,"           2"
70818,13:53:30.52,+11:20:37.42,164.61875915527344,2.143744945526123,66,185.56564331054688,18.103214263916016,8.012527,0.104343,1.18615071E10,1.96158963E9,3.22073211E10,1.48346911E10,"           2"
70836,14:07:00.18,+10:27:45.11,140.6818389892578,2.143744945526123,46,222.1614990234375,54.737632751464844,7.0889196,0.10802272,8.553943E9,1.96974323E9,4.7790891E10,2.20124836E10,"           2"
70838,14:07:04.03,+10:38:34.55,98.65840911865234,2.143744945526123,80,137.63735961914062,2.5413408279418945,8.26138,0.17951122,8.0485448E9,8.8098803E8,1.01052068E10,4.6544584E9,"           2"
70876,14:00:04.44,+12:06:41.48,173.36106872558594,2.143744945526123,65,323.7964782714844,16.58149528503418,14.870388,0.18388395,3.11995474E10,3.54807117E9,1.74813004E11,8.0518865E10,"           2"
70888,14:01:54.28,+11:47:14.94,169.7298126220703,2.143744945526123,74,178.61679077148438,28.064762115478516,5.7395496,0.07249245,1.6579372E10,2.56216346E9,2.38076539E10,1.09658061E10,"           2"
70996,14:16:35.22,+09:59:07.98,162.6327362060547,2.143744945526123,52,211.5702362060547,7.610554218292236,14.706116,0.19384879,2.6045653E10,1.97867187E9,6.2102344E10,2.86043402E10,"           2"
71011,14:15:50.36,+10:57:40.77,74.25450134277344,1.7863389253616333,58,64.27853393554688,26.484054565429688,1.3761303,0.033105537,1.00212115E9,4.64242304E8,3.08839424E8,1.4225144E8,"           2"
71034,14:09:36.35,+10:43:28.01,162.33700561523438,2.143744945526123,44,130.91683959960938,33.7646484375,4.2532587,0.056166504,6.0202547E9,1.52807539E9,3.49578547E9,1.61015885E9,"           2"
71037,14:07:04.37,+10:42:45.34,19.788721084594727,1.7863389253616333,70,45.18070602416992,1.5645647048950195,0.7811979,0.07051917,6.8448096E7,2.5604804E7,1.6802088E7,7739041.5,"           1"
71046,14:10:10.02,+11:56:03.73,121.37646484375,2.143744945526123,76,176.73025512695312,3.0967636108398438,6.1573606,0.108750984,8.9615104E9,9.8606528E8,1.76873411E10,8.1467894E9,"           2"
71093,14:17:49.22,+12:40:38.03,173.08375549316406,2.143744945526123,72,155.8733673095703,34.08238983154297,7.024505,0.087002665,1.19721144E10,4.640428E9,7.2294318E9,3.32987622E9,"           2"
71102,14:14:26.23,+12:37:26.40,176.27914428710938,2.143744945526123,33,205.9184112548828,4.576672554016113,7.4021406,0.09001803,2.25861714E10,1.91576102E9,3.28623657E10,1.51364065E10,"           2"
71109,14:12:31.72,+13:18:17.04,65.6024169921875,2.2867205142974854,58,157.95953369140625,5.281509876251221,4.11243,0.14334805,2.40376243E9,3.9054192E8,2.28905554E10,1.05433897E10,"           2"
71114,14:11:25.91,+14:07:53.83,109.62733459472656,2.143744945526123,27,141.896240234375,31.723052978515625,4.696767,0.091844514,2.15998566E9,5.3500288E8,2.56939034E9,1.18346125E9,"           2"
71198,14:21:59.90,+11:06:00.46,111.5019302368164,2.143744945526123,90,103.22196197509766,66.92485809326172,8.815724,0.16949181,3.98333235E9,4.21832397E9,4.421521E10,2.0365525E10,"           2"
71202,14:23:29.40,+11:02:40.92,151.72254943847656,2.143744945526123,18,268.68743896484375,22.62964630126953,2.586113,0.03654016,5.0819758E9,9.2227558E8,1.39509786E9,6.4258208E8,"           2"
71244,14:27:01.30,+12:21:28.52,142.68496704101562,2.143744945526123,90,126.07618713378906,25.441251754760742,6.0451202,0.09082384,6.2778081E9,1.80339251E9,3.08371149E9,1.4203575E9,"           2"
71266,14:23:01.08,+12:19:12.95,170.2512969970703,2.143744945526123,50,110.65200805664062,36.12633514404297,4.509701,0.056784578,7.0396349E9,2.45476634E9,8.2712666E8,3.8097456E8,"           2"
71282,14:25:13.27,+13:44:39.02,81.65176391601562,1.6433892250061035,90,212.79034423828125,3.994933843612671,7.8283234,0.15755916,7.6594744E9,7.3864326E8,2.5141246E10,1.15800586E10,"           2"
71298,14:29:48.33,+13:28:09.11,138.8345947265625,2.143744945526123,25,177.2566680908203,9.626190185546875,3.979997,0.061455127,7.4491894E9,9.472215E8,1.00294246E10,4.6195528E9,"           2"
71303,14:29:28.95,+13:49:24.19,191.59228515625,2.143744945526123,29,213.5072021484375,20.346040725708008,6.7814,0.075877756,1.40219054E10,2.48867456E9,2.67822408E10,1.23359007E10,"           2"
71321,14:34:48.05,+10:01:32.24,150.33316040039062,2.143744945526123,72,170.37005615234375,63.98985290527344,7.56727,0.107908964,6.9005804E9,4.5558794E9,2.78278676E10,1.28175155E10,"           2"
71339,14:28:38.91,+10:12:17.88,116.769287109375,2.143744945526123,48,135.30352783203125,2.6850051879882812,6.4896984,0.11914312,6.1205565E9,7.1826093E8,2.59431342E10,1.19494072E10,"           2"
71342,14:28:35.65,+10:01:02.04,243.23915100097656,2.143744945526123,55,166.5087432861328,27.441753387451172,10.307567,0.0908439,2.58495017E10,4.9576509E9,2.4008149E10,1.10581535E10,"           2"
71372,14:29:38.52,+10:35:02.76,148.17703247070312,2.143744945526123,66,212.17913818359375,9.27733325958252,8.945789,0.12942281,2.16053002E10,1.99914547E9,5.0069529E10,2.30620262E10,"           2"
71393,14:35:33.81,+10:50:20.52,116.46903228759766,2.143744945526123,67,113.87496948242188,8.661674499511719,4.068135,0.07487864,3.86253184E9,6.7767219E8,7.6247066E8,3.51193984E8,"           2"
71448,14:35:39.92,+13:10:11.31,25.97329330444336,1.536181926727295,75,104.82813262939453,1.033801794052124,3.6195712,0.21407835,2.8919168E9,7.0259034E8,9.0793056E8,4.18192832E8,"           2"
71449,14:34:44.61,+13:18:11.30,109.99664306640625,2.143744945526123,78,180.73904418945312,4.095534324645996,4.090681,0.079724036,8.3430098E9,8.5454605E8,1.16138373E10,5.3493335E9,"           2"
71461,14:36:06.65,+13:06:17.94,82.15906524658203,1.6433892250061035,90,77.92320251464844,5.4568400382995605,0.9257148,0.018516641,2.353152E9,3.39908096E8,2.4353072E8,1.12170256E8,"           2"
71678,14:43:12.16,+12:11:42.01,96.62265014648438,2.143744945526123,35,145.8018035888672,28.59869956970215,6.068225,0.13463433,2.07399181E9,4.68407232E8,1.16870566E9,5.3830586E8,"           2"
71680,14:42:12.44,+12:18:47.84,181.94705200195312,2.143744945526123,90,102.65296936035156,30.826353073120117,7.3951473,0.08713145,6.489961E9,3.31552102E9,7.4053069E9,3.41088435E9,"           2"
71683,14:43:41.06,+11:13:11.29,156.7367706298828,2.143744945526123,61,180.38833618164062,51.01030349731445,8.333144,0.11397539,1.02995436E10,5.41903E9,3.6150796E10,1.66510561E10,"           2"
71686,14:41:31.77,+11:55:44.22,166.92970275878906,2.143744945526123,39,239.95372009277344,53.489234924316406,4.1104617,0.052787375,8.9384919E9,3.54360525E9,2.00463954E10,9.2333701E9,"           2"
71711,14:42:10.97,+12:56:34.43,122.25091552734375,2.143744945526123,55,148.7591094970703,47.94523620605469,4.7327576,0.082991816,4.01616666E9,2.26060826E9,2.31863542E10,1.06796349E10,"           2"
71718,14:43:32.28,+13:06:06.72,211.26812744140625,2.143744945526123,69,185.55535888671875,54.243125915527344,7.4559684,0.07565597,1.75397437E10,9.2218593E9,3.6183597E10,1.66661652E10,"           2"
71771,14:51:47.26,+09:47:33.60,204.96273803710938,2.143744945526123,34,92.50955963134766,16.284563064575195,6.4526405,0.067489415,9.2407788E9,1.61168666E9,2.74738217E10,1.26544425E10,"           2"
71915,14:52:28.34,+10:11:35.21,99.78504180908203,2.143744945526123,39,132.97384643554688,3.1637511253356934,9.121892,0.19597134,6.5944996E9,6.8904371E8,4.1252736E9,1.90010099E9,"           2"
71957,14:52:43.71,+11:40:17.80,26.337251663208008,1.6433892250061035,82,75.20024871826172,4.034809112548828,1.7878982,0.1115611,4.08097664E8,1.13852104E8,5.3203504E7,2.4505534E7,"           2"
72036,14:47:28.44,+12:45:53.92,26.28195571899414,1.607653021812439,54,78.96984100341797,6.20658016204834,0.720788,0.044090215,1.9814704E8,5.7214084E7,9.9169136E7,4.5677304E7,"           2"
72044,14:48:42.58,+12:27:26.04,26.065771102905273,1.607653021812439,33,186.05450439453125,2.75234317779541,2.6796558,0.16527256,2.01748275E9,5.12935648E8,8.3648046E9,3.85282918E9,"           2"
72053,14:50:22.89,+12:00:46.49,163.39694213867188,2.143744945526123,90,76.91128540039062,55.49645233154297,7.015145,0.092037715,6.0717655E9,4.834517E9,5.1691704E9,2.38091981E9,"           2"
72106,14:58:19.32,+09:04:32.59,57.091957092285156,3.0017080307006836,59,39.8158073425293,2.9244801998138428,0.55489194,0.0291744,1.95179808E8,4.7943804E7,7.4800864E7,3.4453276E7,"           1"
72114,14:57:26.92,+08:57:16.93,56.5279655456543,3.0017080307006836,78,55.392333984375,9.697107315063477,1.6825528,0.08934573,6.1083942E8,1.7964576E8,2.15338784E8,9.9185048E7,"           2"
72174,14:56:47.98,+09:30:32.82,41.93977737426758,2.036518096923828,30,154.31124877929688,3.997047185897827,4.8725142,0.2366003,2.60765363E9,5.29524064E8,9.2313715E8,4.25196992E8,"           2"
72182,15:00:13.62,+09:56:17.17,43.28139114379883,2.0722599029541016,34,82.30156707763672,5.308359622955322,1.9577309,0.09373376,6.4697408E8,1.41962528E8,5.187968E8,2.38957808E8,"           2"
72272,15:03:35.06,+11:38:52.33,99.69012451171875,2.143744945526123,59,43.89950942993164,1.166471004486084,9.913135,0.21317288,4.07220122E9,4.55920608E8,2.1756224E9,1.00209165E9,"           2"
72277,15:07:53.01,+08:26:12.74,56.33792495727539,2.822943925857544,53,111.66466522216797,20.74954605102539,1.4812572,0.074221864,1.12552538E9,2.93763904E8,1.28897293E9,5.9370093E8,"           2"
72283,15:07:19.16,+08:35:07.29,183.3306121826172,2.143744945526123,46,91.56376647949219,4.177117824554443,20.885933,0.24422604,9.0533335E9,1.29191949E9,9.8878075E9,4.554324E9,"           2"
72287,15:06:32.48,+09:26:58.36,122.18020629882812,2.143744945526123,39,122.30061340332031,2.372351884841919,9.795207,0.17186439,1.05611244E10,9.6785766E8,2.82205409E10,1.29983805E10,"           2"
72305,15:05:30.56,+08:31:27.76,120.6663818359375,2.143744945526123,16,199.06561279296875,8.818570137023926,5.2820206,0.093839765,9.9464315E9,1.03551206E9,7.789559E10,3.5878711E10,"           2"
72313,15:04:20.41,+08:48:22.24,170.7532196044922,2.143744945526123,77,120.13706970214844,42.63018798828125,6.7185593,0.08434908,7.8780815E9,4.5914588E9,4.7604352E9,2.19265638E9,"           2"
72321,14:59:57.49,+09:29:08.92,216.0030975341797,2.143744945526123,39,158.9910888671875,32.248722076416016,9.481761,0.09410271,1.36550298E10,2.62407578E9,2.26342892E10,1.04253542E10,"           2"
