"index","SFR","Z","Mstar","Xmol","Mgas","Mdm","T"
1612,0,0,0,1.658825e-05,31805.423,927418.24,679.42989
1613,0,0.00727422852459016,0,1.1131904e-05,21396.379,985227.04,160428.68
1614,0,0.00718727360655738,0,1.0121617e-05,29997.144,924114.88,158710.13
1615,0,0,0,1.804113e-05,24648.144,954670.96,617.52064
1616,0,0,0,1.7284598e-05,24563.442,953294.56,644.10314
1617,0,0,0,9.2393389e-06,17448.514,987429.28,561.89685
1618,0,0,0,1.2210154e-05,18295.53,981648.4,895.99457
1619,0,0,0,1.4094718e-05,33118.297,867407.21,686.99042
1620,0,0,0,1.166163e-05,29052.623,887502.64,560.01922
1621,0,0,0,1.4126651e-05,22276.501,928244.08,490.36625
1622,0,0,0,1.1899568e-05,21725.941,930446.32,571.1413
1623,0,0.00689010278688525,0,1.4796118e-05,25929.277,902918.32,152115.24
1624,0,0,0,1.9101676e-05,30704.303,864379.13,809.33707
1625,0,0,0,2.8336444e-05,21895.344,918058.72,1456.4939
1626,0,0,0,1.432349e-05,19608.403,909800.32,694.13255
1627,0,0,0,1.1319023e-05,28290.31,839053.37,647.76768
1628,0,0,0,2.1831067e-05,28840.87,833823.05,653.13586
1629,0,0,0,1.2549978e-05,17914.373,902918.32,420.09172
1630,0,0,0,1.6562405e-05,21387.135,867131.93,708.79709
1631,0,0,0,1.0935698e-05,16855.604,884749.84,565.84544
1632,0,0,0,1.016803e-05,16855.604,883098.16,422.2407
1633,0,0,0,1.5761562e-05,22657.658,845109.53,953.29718
1634,0,0,0,1.6819342e-05,29645.534,797210.81,896.27467
1635,0,0,0,1.8352053e-05,20582.471,852542.09,549.88169
1636,0,0,0,1.0143204e-05,18803.739,855845.45,517.20907
1637,0,0,0,1.5762437e-05,19777.806,848688.17,456.17062
1638,0,0,0,2.1860784e-05,18846.089,849238.73,675.61798
1639,0,0,0,7.5322845e-06,24648.144,810974.81,476.6274
1640,0,0,0,1.470406e-05,20582.471,834373.61,570.74919
1641,0,0,0,9.5679145e-06,20667.172,830519.69,729.99584
1642,0,0,0,9.5932308e-06,14949.819,857221.85,404.43218
1643,0,0,0,9.4320373e-06,15373.327,853367.93,390.41928
1644,0,0,0,1.449082e-05,20497.769,819508.49,514.77235
1645,0,0,0,1.6759257e-05,23928.181,791154.65,561.59194
1646,0,0,0,2.5660902e-05,27824.451,760598.58,776.90831
1647,0,0,0,9.654086e-06,16559.148,763076.1,451.55258
1648,0,0,0,1.4554033e-05,24944.599,817581.53,615.11045
1649,0,0,0,9.6290226e-06,24394.039,763351.38,720.2858
1650,0,0,0,1.1493263e-05,17448.514,807946.73,484.8702
1651,0,0,0,1.3090107e-05,15881.536,813177.05,629.06852
1652,0,0,0,1.1726143e-05,16305.044,809047.85,429.04412
1653,0,0,0,1.2826951e-05,16643.85,800514.17,557.72818
1654,0,0,0,1.5046675e-05,21175.381,768856.97,601.10178
1655,0,0.00182984721311475,0,9.5534329e-06,14231.403,803266.97,40669.006
1656,0,0,0,8.6292056e-06,14653.364,794733.29,509.38832
1657,0,0,0,2.4168469e-05,13721.647,780969.29,1392.2863
1658,0,0,0,9.180445e-06,23250.569,710772.9,627.71357
1659,0,0,0,1.992338e-05,21005.978,711323.46,549.63531
1660,0,0,0,1.2181419e-05,15161.573,747385.14,500.31287
1661,0,0,0,1.3801378e-05,18253.179,711048.18,796.71619
1662,0,0,0,1.6673893e-05,17999.074,692604.42,617.81683
1663,0,0,0,1.6335911e-05,14907.469,708845.94,541.48924
1664,0,0.00648745196721311,0,1.1545526e-05,16523.164,683520.18,143168.06
1665,0,0,0,1.2983875e-05,31551.318,584419.39,876.73421
1666,0,0.00670695565573771,0,1.0442088e-05,14447.365,695357.22,147980.13
1667,0,0,0,2.8612277e-05,13340.49,690402.18,1457.9948
1668,0,0,0,9.8588077e-06,13001.684,691503.3,451.41885
1669,0,0,0,2.983334e-05,43917.741,487520.84,1283.3017
1670,0,0,0,1.3278261e-05,14865.118,670031.46,536.17097
1671,0,0,0,1.3065348e-05,14229.856,674160.66,440.5282
1672,0,0.0072854356557377,0,1.0888111e-05,15295.243,664250.58,160744.82
1673,0,0,0,1.1249014e-05,15881.536,656818.02,457.80282
1674,0,0,0,1.1941245e-05,16559.148,649385.46,510.51886
1675,0,0,0,9.3876969e-06,18210.828,630391.15,652.37778
1676,0,0,0,1.3279195e-05,21810.643,602863.15,589.45349
1677,0,0,0,2.6472349e-05,23208.218,590750.83,1395.8317
1678,0,0,0,1.2709671e-05,14738.065,641402.35,406.28155
1679,0,0.00691344950819672,0,7.6647315e-06,12964.657,646357.39,152498.28
1680,0,0,0,2.0043455e-05,14102.804,638374.27,606.81956
